datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2018/7/1,86.1,61,73.9,84,61,73.4,52.3,49.2,0,0,0,,0,0,24.6,11.8,66.6,1013.4,32.3,18.9,215.3,18.6,8,,2018-07-01T04:47:36,2018-07-01T21:20:49,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/7/2,82.7,64.7,73.6,80.8,64.7,73.2,46.3,39.6,0,0,0,,0,0,29.5,15.3,66,1015.7,18.3,20.7,272.1,23.7,9,,2018-07-02T04:48:17,2018-07-02T21:20:28,0.64,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,D6143,03772099999,03770099999"
2018/7/3,78.9,59.6,69,78.9,59.6,69,47.3,47.9,0.195,100,4.17,rain,0,0,31.8,15.3,77.9,1017.5,14.5,20.5,276.5,23.9,8,,2018-07-03T04:49:02,2018-07-03T21:20:04,0.68,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,D4121,AT055,03772099999,03770099999"
2018/7/4,77.3,57.8,67.9,77.3,57.8,67.9,54.3,63.1,0,0,0,,0,0,15.9,7.3,95.1,1015.4,56.3,13.7,258.3,22.5,7,,2018-07-04T04:49:48,2018-07-04T21:19:37,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,AT055,03772099999,03770099999"
2018/7/5,83,62.3,72.7,81.7,62.3,72.5,58.3,63.7,0,0,0,,0,0,13.6,9.9,260.6,1015.2,36.5,11.9,225.8,19.8,6,,2018-07-05T04:50:38,2018-07-05T21:19:07,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,D4121,AT055,03772099999,03770099999"
2018/7/6,85.7,63.2,74.6,83.6,63.2,74.1,56.7,58.3,0,0,0,,0,0,15.7,6.8,326.6,1020.2,16.8,12.3,270.7,23.5,8,,2018-07-06T04:51:29,2018-07-06T21:18:34,0.75,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,AT055,03772099999,03770099999"
2018/7/7,86.3,63.7,76.4,85.1,63.7,76,57.8,56.2,0,0,0,,0,0,19.9,10.8,308.4,1023.3,10.5,13.7,251.9,22,8,,2018-07-07T04:52:23,2018-07-07T21:17:58,0.81,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,AT055,03772099999,03770099999"
2018/7/8,88,64.5,75.6,86.1,64.5,75.1,55.2,51.3,0,0,0,,0,0,33.3,11.1,20.9,1025.3,12.5,14.8,238,20.5,7,,2018-07-08T04:53:19,2018-07-08T21:17:19,0.84,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,AT055,D6143,03772099999,03770099999"
2018/7/9,83.6,63.6,73.6,82.9,63.6,73.5,56.2,56.5,0,0,0,,0,0,25.5,12.7,45.4,1025.3,41.9,18,232.7,20.4,6,,2018-07-09T04:54:17,2018-07-09T21:16:37,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/7/10,71,60,64.9,71,60,64.9,51,61.3,0,0,0,,0,0,22.4,11,30.1,1024,56.7,19.5,166.1,14.3,3,,2018-07-10T04:55:18,2018-07-10T21:15:52,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,AT055,03772099999,03770099999"
2018/7/11,72.6,58.4,64.9,72.6,58.4,64.9,53.4,67.4,0,0,0,,0,0,28.9,8.9,38.8,1021.9,48.7,16.6,177.2,15.3,3,,2018-07-11T04:56:20,2018-07-11T21:15:05,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,AT055,03772099999,03770099999"
2018/7/12,76.2,59.9,66.8,76.2,59.9,66.8,54.5,66.7,0,0,0,,0,0,15.4,7.5,60.3,1021.6,48.3,12.6,194.6,16.9,5,,2018-07-12T04:57:25,2018-07-12T21:14:14,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,D4121,AT055,03772099999,03770099999"
2018/7/13,80.7,62.3,68.7,80.4,62.3,68.7,56.1,66.9,0.001,100,4.17,rain,0,0,13.2,8.5,117.9,1021.9,63.9,11.6,251,22.1,8,,2018-07-13T04:58:31,2018-07-13T21:13:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,AT055,03772099999,03770099999"
2018/7/14,81.6,59.1,70.9,80.8,59.1,70.8,55.8,61.7,0.078,100,4.17,rain,0,0,13.9,9.8,194.2,1020,21.1,14.6,260,22.6,7,,2018-07-14T04:59:39,2018-07-14T21:12:25,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/7/15,85.4,59.2,74.2,82.8,59.2,73.5,51.9,50,0,0,0,,0,0,15.2,8.4,246.6,1016,3,17.4,278.2,24.2,8,,2018-07-15T05:00:49,2018-07-15T21:11:26,0.08,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,D6143,03772099999,03770099999"
2018/7/16,85.3,61.8,74.5,82.8,61.8,74,51.7,47.3,0.039,100,4.17,rain,0,0,19.9,12.3,257.5,1013.4,22.2,19.3,270.5,23.4,7,,2018-07-16T05:02:00,2018-07-16T21:10:25,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,D6143,03772099999,03770099999"
2018/7/17,74.4,58.3,67.7,74.4,58.3,67.7,51.2,56.9,0,0,0,,0,0,23.5,12.8,255.9,1015.8,36.6,19.9,226.3,19.5,6,,2018-07-17T05:03:13,2018-07-17T21:09:21,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,AT055,03772099999,03770099999"
2018/7/18,78.9,60,69.2,78.9,60,69.2,52.5,57.3,0.078,100,4.17,rain,0,0,12.8,6.7,233.3,1018.3,54.2,18.4,200.9,17.4,4,,2018-07-18T05:04:28,2018-07-18T21:08:14,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/7/19,79.1,59.1,70.5,79.1,59.1,70.5,51.6,53.9,0,0,0,,0,0,13.2,8.9,142.1,1018.3,40.6,18.4,236.3,20.5,7,,2018-07-19T05:05:44,2018-07-19T21:07:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,AT055,03772099999,03770099999"
2018/7/20,74.6,66.3,69.9,74.6,66.3,69.9,53.2,55.9,0,0,0,,0,0,25.3,9.6,167.1,1014.6,67.3,19.1,176,15.4,3,,2018-07-20T05:07:02,2018-07-20T21:05:54,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/7/21,82.5,62.9,72.4,81.5,62.9,72.3,57,61.1,0,0,0,,0,0,10.7,9.4,266.9,1013.8,55.8,13.1,242.8,21.4,6,,2018-07-21T05:08:21,2018-07-21T21:04:40,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/7/22,81.8,62.7,73.6,81.1,62.7,73.5,55.9,56.1,0,0,0,,0,0,15.7,10.2,268.7,1015.6,57,16.8,244.6,21.2,7,,2018-07-22T05:09:41,2018-07-22T21:03:24,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/7/23,88.8,66.4,77.4,89,66.4,77.3,57.9,52.7,0,0,0,,0,0,22.6,13.2,221,1015.9,21.1,19.1,256.5,22.3,8,,2018-07-23T05:11:02,2018-07-23T21:02:05,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,AT055,03772099999,03770099999"
2018/7/24,86.2,63.8,75.3,85.7,63.8,75.2,59.3,60.3,0,0,0,,0,0,25.7,13.6,233.1,1014.4,15.9,15.6,267.7,23.4,8,,2018-07-24T05:12:25,2018-07-24T21:00:45,0.38,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/7/25,87.9,66.4,76.7,86.8,66.4,76.4,58.2,54.9,0,0,0,,0,0,12.8,7.7,264.8,1016.1,22.9,17.7,264.5,23,7,,2018-07-25T05:13:48,2018-07-25T20:59:21,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/7/26,93.5,68.2,80.3,92.3,68.2,79.9,60.8,56.4,0,0,0,,0,0,24.6,13.2,171.4,1013.2,21.4,15.3,246,21.4,7,,2018-07-26T05:15:13,2018-07-26T20:57:56,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/7/27,89.8,67.2,76.2,89.9,67.2,76.1,60.4,60.1,0.236,100,4.17,rain,0,0,27.3,12.1,234.4,1009.6,46.2,14.6,263.7,22.9,7,,2018-07-27T05:16:39,2018-07-27T20:56:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/7/28,72.7,63.6,67.5,72.7,63.6,67.5,52.4,60.7,0.008,100,4.17,rain,0,0,38,21.9,218.8,1006.6,51.3,14.6,272.8,23.8,8,,2018-07-28T05:18:05,2018-07-28T20:55:00,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/7/29,69.1,60.9,64.9,69.1,60.9,64.9,58.9,81.2,0.197,100,4.17,rain,0,0,34.2,19.3,193.7,1006.2,82.6,8.8,151.6,13.1,2,,2018-07-29T05:19:33,2018-07-29T20:53:28,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/7/30,73.6,65.4,68.6,73.6,65.4,68.6,58.9,72.3,0.008,100,4.17,rain,0,0,34.2,16.3,210.9,1010.6,73,15.7,198.2,17.4,4,,2018-07-30T05:21:01,2018-07-30T20:51:55,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/7/31,76.2,61.8,67.8,76.2,61.8,67.8,54.8,65.4,0.168,100,8.33,rain,0,0,22.6,13.4,226.6,1015.9,40.1,16.7,220.1,19.1,7,,2018-07-31T05:22:30,2018-07-31T20:50:19,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,D4121,AT055,03772099999,03770099999"
2018/8/1,79.1,57.4,68,79.1,57.4,68,52.5,61.1,0,0,0,,0,0,17.7,10.8,220.4,1021,30.3,18.9,201.9,17.4,8,,2018-08-01T05:23:59,2018-08-01T20:48:42,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/8/2,86.1,59.1,72.1,85.8,59.1,72.1,57,61.3,0,0,0,,0,0,15.2,7.1,240.5,1022.9,10.1,18.8,194.1,16.7,8,,2018-08-02T05:25:29,2018-08-02T20:47:03,0.69,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/8/3,89.9,68.1,78.5,89,68.1,78.3,61.4,58.8,0,0,0,,0,0,19,10.5,293.4,1022.1,16.8,18.5,194.1,16.8,8,,2018-08-03T05:27:00,2018-08-03T20:45:23,0.73,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/8/4,84.4,68.2,75.5,83.2,68.2,75.3,58.4,57.8,0,0,0,,0,0,19.2,9.3,3.5,1023,33.7,20.9,174.8,15.1,7,,2018-08-04T05:28:32,2018-08-04T20:43:40,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/8/5,83.6,61.9,72.6,82.8,61.9,72.5,57.6,62.6,0,0,0,,0,0,19.7,9.4,127.1,1022.8,5,16.5,245.8,21.2,8,,2018-08-05T05:30:04,2018-08-05T20:41:56,0.8,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
2018/8/6,89,61,75.7,86.5,61,75,55.8,54.6,0,0,0,,0,0,13.9,8.5,234.2,1015.2,13.7,17.7,160.1,13.8,8,,2018-08-06T05:31:36,2018-08-06T20:40:10,0.83,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
2018/8/7,86.3,64.6,75.1,85,64.6,75,58.5,58.5,0,0,0,,0,0,22.8,12.8,249.5,1008.2,39.4,16.4,161.9,14,7,,2018-08-07T05:33:09,2018-08-07T20:38:23,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
2018/8/8,75.3,60.9,67.7,75.3,60.9,67.7,51.1,56.8,0.031,100,4.17,rain,0,0,27.7,16,247.2,1010.8,44.6,21.4,131.4,11.2,7,,2018-08-08T05:34:42,2018-08-08T20:36:34,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
2018/8/9,65.4,53.9,60.3,65.4,53.9,60.3,55.5,84.5,0.471,100,8.33,rain,0,0,19,7.9,260.8,1013.7,73.9,11,28,2.3,1,,2018-08-09T05:36:15,2018-08-09T20:34:44,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
2018/8/10,66.4,51.9,59,66.4,51.9,59,52.2,79.5,0.512,100,12.5,rain,0,0,39.8,15.2,245,1017.9,35.6,18.4,84.3,7.5,4,,2018-08-10T05:37:49,2018-08-10T20:32:52,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
2018/8/11,70.1,49.3,60.6,70.1,49.3,60.6,50.5,71.7,0,0,0,,0,0,21.7,12,217.5,1021.7,44.2,18.6,166.1,14.3,8,,2018-08-11T05:39:23,2018-08-11T20:30:59,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/8/12,71.7,61.8,66,71.7,61.8,66,56.7,73.1,0.016,100,4.17,rain,0,0,31.5,15.5,197.2,1011.2,75.5,16.3,75.8,6.5,2,,2018-08-12T05:40:58,2018-08-12T20:29:04,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,C7488,03772099999,03770099999"
2018/8/13,76.2,61.1,67,76.2,61.1,67,58.7,76.3,0.04,100,8.33,rain,0,0,22.8,11.4,284.5,1007.2,70.6,13.1,75.4,6.4,3,,2018-08-13T05:42:32,2018-08-13T20:27:08,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,D6143,03772099999,03770099999"
2018/8/14,77.3,58.2,67.4,77.3,58.2,67.4,55.1,66,0,0,0,,0,0,20.8,12.9,276.1,1015.8,51.8,19.7,107.3,9.1,5,,2018-08-14T05:44:07,2018-08-14T20:25:11,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,AT055,03772099999,03770099999"
2018/8/15,76.4,60.2,67.6,76.4,60.2,67.6,57.3,70.1,0,0,0,,0,0,28.6,15.1,237.7,1017.5,75.8,16.4,158.6,13.9,5,,2018-08-15T05:45:42,2018-08-15T20:23:13,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/8/16,66.5,58.2,63.4,66.5,58.2,63.4,57.8,82.4,0.59,100,8.33,rain,0,0,28,14.3,231.8,1014.1,71.9,11.9,104.8,9.1,1,,2018-08-16T05:47:17,2018-08-16T20:21:13,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/8/17,72.7,52,62.8,72.7,52,62.8,51.2,68.5,0,0,0,,0,0,28.9,13.1,257.4,1019.5,37.1,16.3,192.1,16.8,5,,2018-08-17T05:48:52,2018-08-17T20:19:13,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/8/18,71.7,60.2,65.8,71.7,60.2,65.8,56.3,71.9,0,0,0,,0,0,24.6,12.3,237.4,1020.9,88.2,15.1,135.9,12,3,,2018-08-18T05:50:27,2018-08-18T20:17:11,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,AT055,03772099999,03770099999"
2018/8/19,80.8,64.7,69.7,81.7,64.7,69.8,60.3,72.9,0,0,0,,0,0,33.1,15.4,238.3,1018.8,75.8,15.8,104.5,9,2,,2018-08-19T05:52:03,2018-08-19T20:15:08,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,AT055,03772099999,03770099999"
2018/8/20,77.3,64,71,77.3,64,71,60.9,71.1,0,0,0,,0,0,19.7,10.7,260,1020,73.9,17.1,83.1,7.1,4,,2018-08-20T05:53:38,2018-08-20T20:13:05,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,AT055,C7488,03772099999,03770099999"
2018/8/21,78.9,66.3,71.3,78.9,66.3,71.3,60.2,69,0,0,0,,0,0,17.2,10,231.5,1019.2,54.3,19.8,98.7,8.6,6,,2018-08-21T05:55:14,2018-08-21T20:11:00,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999"
2018/8/22,72.8,60.9,66.2,72.8,60.9,66.2,59.7,80.3,0,0,0,,0,0,19.9,10.2,241.5,1017.3,72.4,12.5,130.2,11.3,4,,2018-08-22T05:56:49,2018-08-22T20:08:54,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2018/8/23,71,61.9,66.8,71,61.9,66.8,57.2,72.6,0.039,100,4.17,rain,0,0,25.3,15.5,262.5,1013,77.1,16.4,66.1,5.6,3,,2018-08-23T05:58:25,2018-08-23T20:06:47,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D0125,03772099999,03770099999"
2018/8/24,65.6,51.2,58.5,65.6,51.2,58.5,47.1,67.6,0.195,100,4.17,rain,0,0,35.8,16.8,269.9,1013.7,45,18.8,120.9,10.5,6,,2018-08-24T06:00:01,2018-08-24T20:04:40,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
2018/8/25,65.4,47.4,55.6,65.4,43.7,54.5,46.3,72.8,0.227,100,8.33,rain,0,0,24.4,10.2,295.8,1014.7,26,22.3,105.5,9,6,,2018-08-25T06:01:36,2018-08-25T20:02:32,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
2018/8/26,63.8,51,57.5,63.8,51,57.5,53.3,86.3,0.471,100,8.33,rain,0,0,40.3,16.5,200.1,1010.2,76.1,11.1,36.6,3.2,1,,2018-08-26T06:03:12,2018-08-26T20:00:22,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
2018/8/27,65.6,56.6,62.3,65.6,56.6,62.3,53.2,73.2,0.024,100,4.17,rain,0,0,26.6,14.6,259.6,1011.5,80,19.7,88.5,7.6,4,,2018-08-27T06:04:48,2018-08-27T19:58:13,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,E0331,E0299,03672099999,03781099999,AT055,03772099999,03770099999"
2018/8/28,69.2,59.3,63.5,69.2,59.3,63.5,51.7,66.2,0,0,0,,0,0,15.7,7.7,209.2,1017.4,87.1,20.1,71.1,5.9,2,,2018-08-28T06:06:23,2018-08-28T19:56:02,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,E0299,03672099999,03781099999,AT055,03772099999,03770099999"
2018/8/29,67.4,57.3,61.3,67.4,57.3,61.3,53.6,77,0.196,100,4.17,rain,0,0,23,8.8,318.2,1015.7,70.2,14.2,53.7,4.5,3,,2018-08-29T06:07:59,2018-08-29T19:53:51,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,E0299,03672099999,03781099999,03772099999,03770099999"
2018/8/30,67.4,52.8,61.1,67.4,52.8,61.1,46.3,59.8,0,0,0,,0,0,14.8,6.7,14.2,1023,51.1,18.1,117.2,10.1,6,,2018-08-30T06:09:35,2018-08-30T19:51:39,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,E0299,03672099999,03781099999,D0125,03772099999,03770099999"
2018/8/31,70,54.6,62.4,70,54.6,62.4,51.8,70,0,0,0,,0,0,19.7,7.9,93.6,1023.5,40.5,14.4,122.9,10.6,6,,2018-08-31T06:11:10,2018-08-31T19:49:26,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,E0299,03672099999,03781099999,03772099999,03770099999"
2018/9/1,75.5,54.6,64.5,75.5,54.6,64.5,50.3,63.3,0,0,0,,0,0,19.9,9.6,178.7,1025.4,4.3,15.2,125.3,10.8,7,,2018-09-01T06:12:46,2018-09-01T19:47:13,0.71,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,E0299,03672099999,03781099999,AT055,03772099999,03770099999"
2018/9/2,74.4,54.7,63.9,74.4,54.7,63.9,49.2,62.3,0,0,0,,0,0,14.5,7.5,121.5,1024.4,4,15.4,125.9,10.9,7,,2018-09-02T06:14:21,2018-09-02T19:44:59,0.74,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,E0299,03672099999,03781099999,AT055,03772099999,03770099999"
2018/9/3,74.6,53.7,64.3,74.6,53.7,64.3,52.4,68.9,0,0,0,,0,0,9.2,6.2,38,1020.8,32.4,12.9,112.5,9.5,5,,2018-09-03T06:15:57,2018-09-03T19:42:45,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,E0299,03672099999,03781099999,D4121,03772099999,03770099999"
2018/9/4,68.3,57.5,62.3,68.3,57.5,62.3,53.1,72.7,0,0,0,,0,0,19.2,9.8,20.5,1020.9,59.2,11.7,68.4,5.8,4,,2018-09-04T06:17:33,2018-09-04T19:40:30,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,E0299,03672099999,03781099999,03772099999,03770099999"
2018/9/5,69.2,58.4,63.2,69.2,58.4,63.2,53.6,71.7,0,0,0,,0,0,21.9,9.6,15.7,1020.8,71.2,12.4,58.9,4.8,2,,2018-09-05T06:19:08,2018-09-05T19:38:15,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,E0299,03672099999,03781099999,03772099999,03770099999"
2018/9/6,71.7,52.8,61.8,71.7,52.8,61.8,51.6,71.1,0,0,0,,0,0,18.1,11.8,297.2,1016.6,53.6,13.3,120.2,10.3,6,,2018-09-06T06:20:44,2018-09-06T19:36:00,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,E0299,03672099999,03781099999,D4121,03772099999,03770099999"
2018/9/7,65.4,48.5,57.5,65.4,44.4,57.2,43.6,61.7,0,0,0,,0,0,27.1,15.6,276.7,1016.1,22.2,21.5,123.1,10.5,7,,2018-09-07T06:22:19,2018-09-07T19:33:44,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,E0299,03672099999,03781099999,03772099999,03770099999"
2018/9/8,67.2,49.2,58.7,67.2,47.7,58.7,49.9,73.1,0,0,0,,0,0,25.5,13.4,230.6,1018.2,58.2,20.7,64.6,5.5,2,,2018-09-08T06:23:55,2018-09-08T19:31:27,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,E0299,03672099999,03781099999,AR120,03772099999,03770099999"
2018/9/9,73.7,59.1,65.1,73.7,59.1,65.1,54.4,69.5,0,0,0,,0,0,30.4,15.4,234.5,1017.9,64.4,19,62.9,5.4,2,,2018-09-09T06:25:30,2018-09-09T19:29:10,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,E0299,03672099999,03781099999,03772099999,03770099999"
